id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,roof_shape,roof_material,taxonomy,image filename or link
4f24ebbf-6f2e-40cf-8d8d-ddacefefc7d2,38.69999359,-9.205680337,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP1,RSH1,RMN,,
9b3c805f-3e03-41f8-bf48-8d9e08c808bb,38.69260651,-9.213177276,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
3b5154b9-3608-4dda-ae09-919c99e07769,38.7054078,-9.183043463,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP2,RSH1,RMN,,
62e5b0ae-9add-427b-8487-a261399b3687,38.69982813,-9.180521423,Portugal,Lisbon,S,LFM,CDN,1,RES,BPD,RSH7,RMT6,,
e5b6e8aa-984d-442f-adce-be53df64f733,38.69612894,-9.21644694,,,,,,,,,,,,
275e3e1f-661b-497f-86d1-424b7244147e,38.70222159,-9.214873317,,,,,,,,,,,,
9b519fd6-8bea-4b23-b156-71e7ab1c6b8d,38.706459,-9.20778455,Portugal,Lisbon,CR,LFM,CDM,08/set,RES,BP2,RSH1,RMN,,
92079545-94b4-4756-a865-753ebc5e9b42,38.6996748,-9.219273722,,,,,,,,,,,,
cc2b76c3-8b26-4b86-a28f-849421725c4b,38.69638927,-9.220771475,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP2,RSH2,RMT1,,
80db320a-0f36-470f-b29d-f31d17c86dd9,38.69808265,-9.194027,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BPD,RSH2,RMT1,,
983493af-6697-46c5-bed6-3a4d9fd14324,38.69814905,-9.208921183,Portugal,Lisbon,CR,LFM,CDL,4,COM,BP3,RSH2,RMT1,,
30106774-d9b5-4ebb-809b-005c7284ce31,38.71649417,-9.214050699,,,,,,,,,,,,
fe13f7d9-7430-4327-87b7-666d69600248,38.70830264,-9.197387495,Portugal,Lisbon,MCF,LWAL,CDN,1,RES,BP1,RSH1,RMN,,
cdafe31c-0488-4e3b-a202-0ca925b0de37,38.70037099,-9.220142705,,,,,,,,,,,,
f4732818-b7d9-43b0-8701-aeae2a5d39fb,38.7067386,-9.176617552,Portugal,Lisbon,MUR,LWAL,CDN,2,COM,BP1,RSH2,RMT1,,
2f34cbb8-a28a-44cb-b174-c51fd8ad2f33,38.70048696,-9.225674269,Portugal,Lisbon,MUR,LWAL,CDL,3,COM,BP2,RSH1,RMN,,
cacfc039-817a-4e62-bdc6-70720c94dbf2,38.70547785,-9.180460088,Portugal,Lisbon,MUR,LWAL,CDN,4,COM,BP1,RSH1,RMN,,
f5a3e761-8273-45f1-91c7-ff58a755132c,38.70073944,-9.191555524,,,,,,,,,,,,
53a66dab-80b6-4542-bbca-327fba5ee518,38.70871301,-9.197351573,Portugal,Lisbon,S,LFM,CDL,1,IND,BPD,RSH2,RMT1,,
aa07a7d2-9f8e-49aa-a400-a59556f6b3a3,38.70256355,-9.195464581,,,,,,,,,,,,
2f845537-f46d-4624-abdd-f6960d239f5c,38.70862414,-9.213640821,,,,,,,,,,,,
eeb37eb8-be8c-4f1d-b69f-43ec52d627d9,38.71118113,-9.199420035,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP1,RSH2,RMT1,,
36ac493a-2bef-4996-8128-704427f5b919,38.69756187,-9.194053091,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP1,RSH1,RMN,,
85526c3b-a85a-420c-9fc9-6c0b2ca1d27e,38.69975223,-9.220101571,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP2,RSH1,RMN,,
612fcd22-3479-45cd-a2f5-c181b53ddbf4,38.6963747,-9.19125595,Portugal,Lisbon,MCF,LWAL,CDN,1,COM,BP2,RSH1,RMN,,
22da749f-91c3-4b8f-affa-806f6becdb51,38.71648213,-9.216071068,Portugal,Lisbon,MUR,LWAL,CDN,3,RES,BP1,RSH1,RMN,,
411e304d-3238-402c-86d5-e7eb5f158974,38.71082935,-9.1969677,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP1,RSH1,RMN,,
e2836a07-5612-439d-8e47-065327459762,38.69991351,-9.219478068,,,,,,,,,,,,
e7c167f2-9893-4234-9e23-3cb3ec1f5cd0,38.70011943,-9.206599811,,,,,,,,,,,,
aceff86b-09b3-4992-8cb0-e2af475f82df,38.7068194,-9.191632124,Portugal,Lisbon,CR,LDUAL,CDM,06/jul,RES,BP1,RSH1,RMN,,
317f91ac-fe1b-429e-8fda-dfdd67ffc53a,38.71620955,-9.21347075,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BPD,RSH1,RMN,,
fc3f724a-fe87-4aab-80bc-97caba69910e,38.7011869,-9.203136444,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
e723426d-2474-4007-89da-4160a0fb0f90,38.71783136,-9.2128986,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH1,RMN,,
f80a11d4-99d6-4b58-9b90-1ba0307c0e73,38.70991186,-9.175470469,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH2,RMT1,,
8bdc1276-be31-49f0-9a19-4278180cf087,38.70367794,-9.195914402,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH1,RMN,,
fd07ca22-3331-4d7f-8c29-2c40638d561b,38.7064319,-9.2055965,Portugal,Lisbon,CR,LFM,CDH,08/set,RES,BP1,RSH1,RMN,,
62927aad-703a-4b18-93cd-7e7ccc0c47a0,38.70988046,-9.19141951,Portugal,Lisbon,CR,LFINF,CDL,5,RES,BP1,RSH1,RMN,,
82fea540-d992-4f2b-8fcd-2b26b40f03b1,38.71115162,-9.195130018,Portugal,Lisbon,MUR,LWAL,CDL,13+,RES,BPD,RSH1,RMN,,
b6e4ed74-68dd-4f74-a97c-ccfaa92af0b6,38.71182257,-9.208342738,,,,,,,,,,,,
090f339b-0c5f-4749-8363-1382b0309cbf,38.70060347,-9.180290011,Portugal,Lisbon,CR,LFINF,CDL,2,RES,BP1,RSH2,RMT1,,
1a8d9b1a-7334-4b19-93d4-afdbb7c81bb3,38.70711216,-9.212237053,Portugal,Lisbon,CR,LFM,CDL,3,RES,BP1,RSH1,RMN,,
49345fa7-8af7-4790-912e-8cc528818ac0,38.70146079,-9.217834506,Portugal,Lisbon,CR,LFM,CDN,1,RES,BPD,RSH1,RMN,,
4b6ab140-30de-49c8-82d1-bfb43e85affd,38.70849506,-9.193154057,,,,,,,,,,,,
239a209b-10de-42b7-9d68-3638cc6f3d36,38.70324955,-9.176683561,Portugal,Lisbon,HYB(MCF;MUR),LWAL,CDL,1,RES,BP1,RSH2,RMT1,,
9a436686-2732-4011-9262-cef353a7e8bd,38.705058,-9.201880768,Portugal,Lisbon,MUR,LWAL,CDL,13+,RES,BP1,RSH1,RMN,,
89e38716-3e22-4e1b-941d-a0f38630005d,38.70721759,-9.176096883,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
afb2ee0c-3f6b-4942-8668-7d971b598ec2,38.7101514,-9.1982344,Portugal,Lisbon,CR,LFM,CDL,5,RES,BP1,RSH1,RMN,,
e3e720c5-bbfb-4a53-8b4c-85828def55f1,38.69984369,-9.224718244,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
5bd24d37-48bd-408e-824c-d65b0e9d5ed9,38.70776284,-9.189222623,,,,,,,,,,,,
b36ab195-3ee7-424a-aff3-979ac765eb0f,38.70596809,-9.202675381,Portugal,Lisbon,CR,LFM,CDH,5,COM,BPD,RSH1,RMN,,
deb64803-9f3d-42b7-8dea-3f2557e64a0e,38.70299714,-9.178015435,Portugal,Lisbon,MUR,LWAL,CDN,1,COM,BP1,RSH1,RMN,,
cb125b1d-ebc4-4810-b73b-7278f1da5eda,38.71783456,-9.212185276,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
4bc77165-0f3a-48bd-923a-c21eaa86a79b,38.71177709,-9.200362272,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
731ef214-73c8-4649-99e2-bf8b22523cb3,38.69920561,-9.219583147,,,,,,,,,,,,
93afd0a5-5f30-4fad-8c18-7b0e6d3e8c6a,38.70092189,-9.203369916,,,,,,,,,,,,
6010d78c-624f-444b-9b8a-63f84ec37f0d,38.70690012,-9.191110136,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
c215e9ce-630f-4dac-87fb-73542b68b846,38.70220476,-9.196530009,Portugal,Lisbon,MCF,LWAL,CDH,4,RES,BP2,RSH1,RMN,,
e8af54be-c93f-4c38-8919-ff5c27bcf1ea,38.69811239,-9.215905021,,,,,,,,,,,,
e7f8496e-e45c-427c-a791-c88f9535575e,38.70003344,-9.190728531,Portugal,Lisbon,CR,LFM,CDM,5,RES,BP2,RSH1,RMN,,
6b044dd3-9c1a-4c15-8159-23ba8ca87f1b,38.70286651,-9.19470313,Portugal,Lisbon,CR,LFINF,CDL,5,MIX(RES;COM),BP2,RSH1,RMN,,
a1a6cc95-7273-4f30-8071-647a7f27fbb4,38.69160261,-9.215918362,,,,,,,,,,,,
fd99eced-0af0-4c17-8b7f-e8aa4c2ebad2,38.69651222,-9.214458069,,,,,,,,,,,,
52c5b613-ef02-4745-bcf7-61d596a676fe,38.70231721,-9.181370366,Portugal,Lisbon,MUR,LWAL,CDL,2,COM,BP2,RSH1,RMN,,
ba7542a2-080d-4cb0-b7bb-8c0346b99e00,38.71821182,-9.191979089,,,,,,,,,,,,
d8ff9339-836b-4b49-8502-837afd3ecc93,38.70541894,-9.21165821,,,,,,,,,,,,
2d6bee58-d636-43ce-aaa1-4790329ee154,38.70939321,-9.199613675,,,,,,,,,,,,
cd12c287-e863-4076-ab12-5f222d59b7a8,38.70337254,-9.18210582,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP2,RSH1,RMN,,
4f699728-7a10-4501-a802-4d32535fc385,38.70647395,-9.179118333,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
32f0787d-40e7-4b6c-9a0c-f777d0421729,38.71448282,-9.195651998,Portugal,Lisbon,CR,LFM,CDN,1,COM,BP2,RSH1,RMN,,
1ad46c57-2422-43df-a27c-f8ad65377cda,38.70102433,-9.180794903,Portugal,Lisbon,CR,LFM,CDL,2,COM,BP2,RSH2,RMT1,,
35e375e9-dfbf-4fb1-b11f-1cd0a276063a,38.70033646,-9.218923053,,,,,,,,,,,,
66c8e707-bfa2-4719-b2ac-9dc656778094,38.70661433,-9.210818184,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
7b7e9f9d-30f8-4fde-b2b0-ef4d0b227bb5,38.6990998,-9.19908778,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP1,RSH2,RMT1,,
630dc333-d60e-4343-a922-b42eba523866,38.69655958,-9.217630604,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
c0c04217-5e93-4934-8894-45188f8567f4,38.70150264,-9.201262884,Portugal,Lisbon,CR,LFM,CDN,4,RES,BP1,RSH1,RMN,,
9d5a5495-2f00-4344-8654-3f60eeeb82e0,38.70553124,-9.182364192,Portugal,Lisbon,MUR,LWAL,CDL,2,MIX(RES;COM),BP2,RSH1,RMN,,
8eb89881-5a78-4e23-98ee-ff9ff03a2324,38.69785755,-9.195119895,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
571d2824-def0-4da3-a06a-5b2ca0782ff5,38.69870609,-9.225553982,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH1,RMN,,
1311ca19-71e0-4053-9b72-ff6e7cddb086,38.69571544,-9.21347626,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH1,RMN,,
5173a883-253d-470b-9ca0-0fe598e084b1,38.70716154,-9.202363425,,,,,,,,,,,,
d631a895-011a-4ac7-8b6b-f66fdd347003,38.70836743,-9.199661244,Portugal,Lisbon,CR,LDUAL,CDN,1,COM,BP1,RSH2,RMT1,,
73e4ca4f-6186-4fa9-bf81-ae7ea1072e88,38.6996783,-9.18906555,,,,,,,,,,,,
14b8d5f7-6901-48ad-a1d5-7b0537e3e542,38.715204,-9.21707665,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
5a61b164-a873-430f-8c00-42128eb14eb1,38.69830339,-9.191825758,Portugal,Lisbon,CR,LFM,CDN,4,RES,BP2,RSH1,RMN,,
b9d5ba96-539c-45ac-9be0-8ea39ce9c88a,38.70978194,-9.19654409,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP2,RSH1,RMN,,
08e9fd69-0b48-49a9-96b2-c92b43cc7e22,38.71159307,-9.200896075,,,,,,,,,,,,
0c2ffc9f-8c22-48a2-ae3d-bc6e388844c8,38.70445382,-9.182810224,,,,,,,,,,,,
17c8ecf7-ecfc-4b3f-a1d0-f8118eebc91c,38.697594,-9.196318891,Portugal,Lisbon,CR,LFINF,CDN,3,COM,BP2,RSH1,RMN,,
92ba674c-2c2d-49f3-9dab-cc6e5a330ab7,38.69489021,-9.204192623,Portugal,Lisbon,S,LFM,CDM,1,COM,BP1,RSH5,RMT1,,
9dc37443-a928-4fab-abd8-f59d57dfb86b,38.71649133,-9.213687224,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
b53537e9-355c-43e2-b2b9-87d49abd7dce,38.70978215,-9.193669661,Portugal,Lisbon,CR,LFM,CDM,5,RES,BP1,RSH1,RMN,,
fa9566a0-408c-4d4e-b851-1e184a087ae4,38.70180207,-9.200722615,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
c15c1bfe-7219-41e0-8b95-4ba99344b161,38.706512,-9.2035902,Portugal,Lisbon,CR,LFM,CDL,5,RES,BP1,RSH1,RMN,,
6a2671e0-f84d-43ed-a73d-682e30ba1203,38.70525538,-9.199469684,Portugal,Lisbon,MUR,LWAL,CDN,2,COM,BP1,RSH2,RMT1,,
9be486ba-066d-4afd-97a6-1be18aa4dc66,38.69924507,-9.189971327,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BPD,RSH2,RMT1,,
9cb2dc6d-a62a-4711-b3dc-8c28958e259e,38.69924037,-9.199485378,,,,,,,,,,,,
3fba8775-1390-4849-89a6-bad3e829886c,38.7099576,-9.18010385,Portugal,Lisbon,CR,LFM,CDH,5,RES,BP1,RSH2,RMT1,,
b6a5f71e-ba88-41a0-ad11-de6898474d6e,38.71048797,-9.20146394,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BPD,RSH2,RMT1,,
a3e9f489-10c3-47d8-a662-14222fde9fd0,38.69429433,-9.213196022,,,,,,,,,,,,
7db47b7d-a215-4ba6-877a-f375761bca57,38.71208064,-9.20111087,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP2,RSH1,RMN,,
b5d1fd8c-9cc1-4354-b40b-2eed3ea075a9,38.7055336,-9.1982826,,,,,,,,,,,,
872014bf-e74b-4838-a973-1d8c1f79210c,38.70678145,-9.20290735,Portugal,Lisbon,HYB(MCF;MUR),LWAL,CDL,4,RES,BP1,RSH1,RMN,,
679f7a10-7a01-408f-98c6-06eb7e61a7f0,38.70340668,-9.178422826,Portugal,Lisbon,MUR,LWAL,CDL,2,COM,BP2,RSH2,RMT1,,
b98eae78-60fa-4175-b7a4-b2be0861bda2,38.69795374,-9.215558086,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BPD,RSH2,RMT1,,
87736654-39a3-4f86-809f-d53376d2520b,38.69748192,-9.2022761,Portugal,Lisbon,MUR,LWAL,CDN,2,COM,BP1,RSH3,RMT1,,
777ba96b-5f66-4a46-9d6a-5f5977f98b68,38.70268925,-9.1816715,,,,,,,,,,,,
11e2099a-eb1e-49ab-9cbc-daf786d6689a,38.69711407,-9.201848556,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP1,RSH1,RMN,,
d15477bf-05c6-4ba4-83bf-801bf8f4e161,38.70068185,-9.2231578,,,,,,,,,,,,
4e4b439b-97b4-4758-bf6a-9ccea5d44295,38.71241605,-9.2095293,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
9d364c72-8760-472a-9392-6c37849920ac,38.7089011,-9.17511835,Portugal,Lisbon,MCF,LWAL,CDL,1,IND,BP1,RSH2,RMT1,,
41940b5c-dab6-4ea4-9481-feee1665f8c8,38.69872207,-9.220454094,,,,,,,,,,,,
626d7249-d6cd-43ee-8ef5-53a28b4592af,38.70604126,-9.175705658,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,RSH1,RMN,,
fb113e39-b02d-49df-ada3-0d3b8add0d87,38.70743502,-9.217309318,,,,,,,,,,,,
7fb132b6-5e83-4c34-a7d8-9e73d3e24545,38.70058187,-9.205326409,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,RSH2,RMT1,,
0e178119-684d-4d30-a241-386dc8be2990,38.6961051,-9.21812365,Portugal,Lisbon,CR,LDUAL,CDM,1,COM,BPD,RSH2,RMT1,,
e935244c-4f72-4eaf-8e71-2d4926dba420,38.70461514,-9.181966058,Portugal,Lisbon,CR,LFM,CDL,5,RES,BP2,RSH1,RMN,,
ac1fdfb6-02a1-4b11-9496-a0675b4bab2e,38.70539665,-9.1998185,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH2,RMT1,,
d37b30ba-5b4e-47c6-9bf1-940438395431,38.70465444,-9.190836278,Portugal,Lisbon,CR,LFINF,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
662158c0-0920-4d31-8480-4bd0c784b38e,38.70529995,-9.186737171,,,,,,,,,,,,
f05b1789-6dee-426d-8af5-7c5e4ae29c54,38.69954048,-9.219499283,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
cc3b1786-f48d-43ab-b200-e8516409e693,38.70497208,-9.178374348,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP1,RSH1,RMN,,
5766e23b-be88-4d0b-bf66-acd6faedd317,38.7057774,-9.17710335,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
adcab34e-b687-456f-8357-2d3c8e6a2e72,38.6961249,-9.215504425,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH2,RMT1,,
5daac4c1-3125-461f-b786-8c366e0639fd,38.70516106,-9.206807503,,,,,,,,,,,,
f6754f26-edd6-4c16-8b7d-acfed05f51e8,38.69704434,-9.202372264,Portugal,Lisbon,MUR,LWAL,CDL,1,IND,BPD,RSH2,RMT1,,
12353ac6-e1fd-4c19-ad71-3dd43de76a67,38.70515265,-9.2110579,,,,,,,,,,,,
ebddeaa1-712a-4206-9343-e2ccbd687985,38.69890638,-9.225677024,Portugal,Lisbon,CR,LFM,CDN,4,RES,BP3,RSH1,RMN,,
57c2b266-91c3-4056-be19-e701310f7a95,38.71426169,-9.180043086,,,,,,,,,,,,
406f3042-a929-4c38-ac4c-c638ae496fa3,38.69755587,-9.201309487,Portugal,Lisbon,CR,LFM,CDN,1,RES,BP1,RSH2,RMT1,,
90cc0728-a424-48ad-8511-85a60a5cf253,38.71346333,-9.214925065,,,,,,,,,,,,
0348bcbd-8670-4299-add0-aa81d81f2744,38.71010499,-9.192623641,Portugal,Lisbon,CR,LFM,CDH,06/jul,RES,BP1,RSH1,RMN,,
7c3c2aff-efd6-4561-8800-90519b46b5ff,38.69924901,-9.223686878,,,,,,,,,,,,
2b4e4993-c0c3-4f7f-986c-4e475e597175,38.70471718,-9.197574081,Portugal,Lisbon,CR,LFINF,CDN,4,MIX(RES;COM),BP2,RSH1,RMN,,
d2a8bb61-5438-45a6-8b66-890c16daa29a,38.70422991,-9.213537544,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BPD,RSH1,RMN,,
9015eb6b-8dc6-41df-a3be-857ac47ee634,38.70203124,-9.217536531,,,,,,,,,,,,
6a7cbb77-5848-403d-9481-2f1c5f129222,38.70358801,-9.210217576,,,,,,,,,,,,
0ba7631c-d696-4cea-a0ce-e9db60b10558,38.71560964,-9.176022929,,,,,,,,,,,,
8cea435b-b9f7-462a-a75f-e089fba3c145,38.71597789,-9.217191633,Portugal,Lisbon,MCF,LWAL,CDH,2,RES,BPD,RSH1,RMN,,
726db497-7cfd-4f6e-b59a-dc2fb1669fa9,38.69613409,-9.21998553,,,,,,,,,,,,
ce198cef-a085-43fd-8991-bdceb92408e0,38.70527152,-9.215663725,,,,,,,,,,,,
066297ef-e4f4-47bb-8960-53366d693dae,38.71511235,-9.215991475,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
2a6a093b-ef76-4c92-b053-d36315c0df35,38.70290129,-9.200222053,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
047b59c8-d13d-4228-8159-b0df578705a9,38.70488282,-9.219833834,,,,,,,,,,,,
f297c591-43a6-4c2f-aced-f605a377a50f,38.69722486,-9.215167069,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
2496a11b-274b-4057-8bfa-e9a8cf1304b2,38.70488102,-9.195684779,Portugal,Lisbon,MUR,LWAL,CDL,5,RES,BP3,RSH1,RMN,,
f7fe80f9-bfa9-407b-9daa-05d9e4449de9,38.70442129,-9.21626203,,,,,,,,,,,,
fd05af90-7491-4e0b-836a-f0163a3a6212,38.69905215,-9.1880765,Portugal,Lisbon,CR,LDUAL,CDH,13+,COM,BP1,RSH1,RMN,,
2d73c517-35e6-4afb-8bc0-a20e84a2c44b,38.69500213,-9.199928918,Portugal,Lisbon,CR,LDUAL,CDL,1,RES,BPD,RSH1,RMN,,
f3ab5bfa-ae2f-445b-b58a-06fd8870a4f6,38.7138966,-9.181030881,Portugal,Lisbon,CR,LFM,CDH,2,RES,BP1,RSH1,RMN,,
0c2dba7a-d665-4194-a5f4-40b1a1c82046,38.70016688,-9.226651625,Portugal,Lisbon,CR,LFM,CDH,4,RES,BP1,RSH2,RMT1,,
560eaddd-122c-475c-a3d1-a4e9b6192c16,38.71038032,-9.193783003,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH1,RMN,,
a6f8feb2-5ccf-4048-9dbf-4721009a2215,38.70758313,-9.195493918,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
2badc765-0760-4a46-b1f4-9ba4cbef87b2,38.70233108,-9.205187537,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,RSH1,RMN,,
023800f6-d970-46df-99fe-3cdf97fe3d7c,38.71186713,-9.20320873,,,,,,,,,,,,
f053c1ce-b1d2-46bd-967c-a9b4d66d726d,38.70836984,-9.21112483,Portugal,Lisbon,MUR,LWAL,CDL,5,RES,BP1,RSH1,RMN,,
50d66626-9326-408c-85aa-723796a7f67d,38.69745307,-9.202590642,Portugal,Lisbon,CR,LDUAL,CDH,1,COM,BPD,RSH2,RMT1,,
6d9717dc-8af2-42a7-a9fe-a2864d9cecce,38.70606931,-9.211061772,,,,,,,,,,,,
1c025884-540f-4b59-b4c6-318ae9f481cb,38.69993345,-9.204661693,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
89985c12-03ee-48ca-8ae8-6fe3f5c66823,38.71439953,-9.194405876,,,,,,,,,,,,
b2d1070f-d7fa-4816-a10c-a0e0b669725d,38.7120237,-9.189713,,,,,,,,,,,,
b50fffc9-732e-496d-bf5f-553419aaa10e,38.69597897,-9.211512107,Portugal,Lisbon,CR,LFM,CDN,4,RES,BP3,RSH1,RMN,,
73dfe93a-5c1d-4b52-b469-993c69abd282,38.7166744,-9.2175057,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH1,RMN,,
a440f5c2-cbe5-4311-84b6-4722cba803b8,38.70707635,-9.21381335,,,,,,,,,,,,
daea07a5-51af-4ea3-b273-59acabb6febc,38.70872434,-9.175062149,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH1,RMN,,
8dbc1262-b406-4ee6-a2a9-99d213351c2d,38.69682698,-9.202235371,,,,,,,,,,,,
0a42b465-d3c3-499c-9e76-298dd9d1d2e0,38.69713981,-9.215412047,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
ae2731b6-ef12-4348-9315-249d5313356c,38.6978567,-9.21200205,,,,,,,,,,,,
3290007b-924f-46fe-a094-97b8b275bf48,38.71571578,-9.216930624,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
4e7538ed-e380-4a18-b366-e14c82228ca7,38.7098716,-9.194307964,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
6a146dbf-f05a-48bf-af3e-7d581cdf451f,38.70571338,-9.180095636,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
73b05c9a-35e3-47f7-b273-40d872dbc578,38.7172535,-9.21199875,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH2,RMT1,,
d7186bf6-2050-48f6-a41a-b24bdb2bba39,38.69772936,-9.215885969,,,,,,,,,,,,
8f669578-0221-438e-a05d-b2823f5e6ffc,38.69702553,-9.202843949,,,,,,,,,,,,
482ca2cd-c3de-4968-a44b-a85d1befe70e,38.70350377,-9.215573554,,,,,,,,,,,,
809e0e4e-391a-4646-8f6d-6b05cbc6dd33,38.70337325,-9.197724037,Portugal,Lisbon,MUR,LWAL,CDL,5,RES,BP1,RSH1,RMN,,
2e158ec9-42da-4ce1-9fee-b1d36f95862b,38.70034135,-9.20524177,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
8475f03d-1db1-4293-81a6-9f208b98365a,38.70002264,-9.188289006,,,,,,,,,,,,
17c07601-4eb8-4a9b-8810-db385764b858,38.69402343,-9.222597758,,,,,,,,,,,,
747fc850-13f3-4f07-bf6d-9e614c40c91a,38.7048664,-9.2156277,,,,,,,,,,,,
8160cf01-ff63-4066-af68-a5a266ef89e8,38.6975585,-9.218376817,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP2,RSH1,RMN,,
7b15d72d-8c50-43d9-ad56-dafd65c59039,38.71287838,-9.193604801,,,,,,,,,,,,
c819295e-3dcf-4c49-8d87-faaf569978da,38.70746126,-9.194928778,,,,,,,,,,,,
7893a7b3-6936-437c-baeb-b9368bfdc589,38.70744929,-9.189600711,Portugal,Lisbon,S,LFM,CDN,1,IND,BPD,RSH1,RMN,,
2ea3262d-f29c-478e-ab8f-f8b0c46b7e48,38.70567689,-9.185191667,Portugal,Lisbon,MUR,LWAL,CDN,3,COM,BP2,RSH1,RMN,,
baec2000-23dc-4fe8-8959-e71142c80306,38.71411485,-9.1813899,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
78bca8f3-c139-4992-b50b-79e307a7b890,38.70214055,-9.20316975,Portugal,Lisbon,CR,LDUAL,CDN,4,RES,BP1,RSH1,RMN,,
a3b2d880-aca8-4513-a87e-01804c7c6b25,38.69893732,-9.204272267,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BPD,RSH2,RMT1,,
a97b5b9b-0e52-4530-bf25-bfa22d8150e6,38.72394748,-9.184310512,,,,,,,,,,,,
d194068f-72f7-4540-ac26-9d1b8a3918fc,38.70317309,-9.18344129,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH2,RMT1,,
